age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
45,services,divorced,basic.9y,no,no,no,cellular,apr,mon,231,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
48,technician,married,professional.course,no,yes,no,telephone,may,mon,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
55,technician,married,basic.9y,unknown,yes,no,cellular,jul,tue,234,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
56,management,married,university.degree,no,yes,yes,cellular,jun,tue,673,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
34,technician,married,professional.course,no,yes,no,cellular,jul,wed,144,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25,services,single,unknown,no,yes,no,cellular,jun,tue,154,2,3,3,success,-1.7,94.055,-39.8,0.702,4991.6,1
20,student,single,basic.4y,no,yes,no,cellular,aug,wed,131,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1
35,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,79,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,housemaid,married,high.school,unknown,yes,no,cellular,aug,thu,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,44,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
30,services,single,high.school,unknown,no,no,telephone,jun,wed,324,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
27,admin.,married,high.school,no,yes,no,telephone,jul,wed,202,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
30,student,single,professional.course,no,no,yes,cellular,apr,fri,170,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
52,technician,married,unknown,unknown,no,no,telephone,jun,thu,208,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27,admin.,single,professional.course,no,yes,yes,cellular,jul,tue,520,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
44,services,married,high.school,no,no,no,telephone,may,fri,460,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
47,admin.,married,university.degree,no,no,no,telephone,jun,fri,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,351,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
37,admin.,single,high.school,unknown,no,no,cellular,jul,tue,712,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
36,technician,single,high.school,no,yes,no,cellular,jul,wed,243,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,0
36,admin.,married,high.school,no,yes,no,telephone,may,mon,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
59,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,600,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,277,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
31,services,married,basic.6y,unknown,yes,no,telephone,may,thu,297,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
27,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
37,technician,single,professional.course,no,yes,no,cellular,aug,thu,286,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
24,services,single,high.school,no,yes,no,cellular,apr,tue,850,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
41,technician,married,basic.9y,unknown,no,no,telephone,jun,wed,102,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,management,married,university.degree,no,no,yes,cellular,jul,wed,93,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,management,married,university.degree,no,no,no,cellular,aug,mon,1225,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
33,technician,single,university.degree,no,no,no,telephone,may,wed,32,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
31,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,266,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
37,admin.,married,high.school,no,yes,yes,telephone,may,tue,697,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,admin.,single,high.school,no,yes,no,telephone,may,mon,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,admin.,single,university.degree,no,no,no,cellular,aug,fri,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,140,1,14,2,success,-1.7,94.215,-40.3,0.793,4991.6,1
44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,153,3,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1
44,admin.,married,professional.course,no,no,no,cellular,nov,mon,353,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
30,technician,single,high.school,unknown,no,no,cellular,aug,mon,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,admin.,single,basic.4y,unknown,yes,no,telephone,jun,mon,143,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
48,technician,single,professional.course,no,yes,yes,telephone,jul,wed,17,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
47,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,mon,148,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,technician,divorced,university.degree,no,no,yes,telephone,jun,tue,585,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,blue-collar,married,unknown,no,no,no,cellular,may,fri,76,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
48,technician,married,professional.course,no,yes,no,cellular,nov,mon,156,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
46,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,446,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,admin.,married,high.school,no,no,no,telephone,jun,fri,179,21,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
58,blue-collar,married,high.school,no,no,no,telephone,jun,wed,270,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
24,technician,single,basic.6y,no,yes,no,telephone,jul,thu,248,9,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
41,admin.,single,high.school,no,no,no,cellular,may,mon,722,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1
41,blue-collar,single,unknown,unknown,no,no,telephone,jun,mon,780,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
49,housemaid,married,basic.4y,no,no,no,telephone,may,mon,13,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
75,retired,married,unknown,no,no,no,cellular,sep,tue,191,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,1
49,technician,divorced,basic.9y,no,no,no,cellular,nov,wed,225,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
52,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,wed,442,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,447,3,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,1
31,technician,single,high.school,no,yes,no,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
32,self-employed,married,high.school,no,yes,no,cellular,aug,wed,304,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,75,7,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
47,admin.,married,basic.9y,no,yes,no,cellular,aug,fri,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
38,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,136,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
56,self-employed,single,basic.9y,unknown,no,no,telephone,jun,thu,64,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
26,technician,single,university.degree,no,yes,no,cellular,oct,thu,152,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0
30,admin.,single,university.degree,no,no,no,telephone,aug,wed,156,1,999,1,failure,-1.7,94.027,-38.3,0.9,4991.6,0
39,management,married,high.school,no,no,no,telephone,nov,wed,47,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
41,technician,married,basic.6y,no,yes,no,telephone,nov,mon,60,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
49,admin.,married,high.school,no,no,no,telephone,may,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,technician,married,university.degree,no,no,no,telephone,may,mon,165,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,services,married,high.school,unknown,yes,no,telephone,may,mon,58,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
41,technician,married,university.degree,no,yes,no,telephone,jun,tue,153,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37,blue-collar,married,unknown,no,yes,no,cellular,may,tue,696,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
38,admin.,married,basic.6y,no,yes,no,cellular,jul,thu,294,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
28,admin.,single,university.degree,no,yes,no,telephone,may,tue,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
59,retired,married,university.degree,unknown,no,no,telephone,jul,mon,95,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
40,retired,single,basic.4y,no,yes,yes,cellular,apr,tue,145,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
46,admin.,single,high.school,no,no,no,telephone,may,mon,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,management,married,university.degree,no,yes,no,cellular,nov,tue,47,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
27,services,single,university.degree,no,yes,no,cellular,may,mon,19,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
52,housemaid,married,basic.4y,no,no,no,telephone,may,tue,513,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,107,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
47,technician,married,university.degree,no,yes,no,cellular,aug,wed,206,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
55,admin.,married,basic.9y,unknown,yes,no,telephone,jul,thu,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
48,admin.,single,university.degree,no,no,no,telephone,jul,tue,237,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
44,technician,divorced,professional.course,no,no,no,cellular,may,thu,569,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
57,technician,married,professional.course,no,yes,no,cellular,nov,fri,294,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
45,technician,single,professional.course,no,no,no,telephone,may,tue,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
54,technician,married,university.degree,unknown,yes,no,telephone,may,fri,265,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,75,5,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
58,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,thu,158,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
37,management,single,university.degree,no,no,no,telephone,jun,wed,76,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
34,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,139,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,288,2,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,1
37,self-employed,divorced,professional.course,no,yes,no,cellular,jul,tue,437,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
54,retired,divorced,professional.course,no,yes,no,cellular,may,mon,44,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
40,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,70,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
32,management,single,university.degree,no,yes,yes,cellular,nov,mon,66,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
43,technician,married,high.school,no,yes,no,cellular,aug,wed,1363,1,999,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,1
47,management,divorced,university.degree,no,yes,no,telephone,jun,fri,99,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
47,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,67,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
36,blue-collar,single,basic.4y,no,yes,no,telephone,jun,mon,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
48,admin.,single,university.degree,no,yes,no,telephone,jun,thu,333,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
57,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,506,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,management,married,high.school,no,no,yes,telephone,jul,fri,169,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
40,services,single,university.degree,no,no,no,telephone,may,wed,112,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
31,technician,single,university.degree,no,no,no,telephone,oct,thu,154,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,1
48,management,married,university.degree,no,yes,no,telephone,may,fri,16,23,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
45,admin.,married,high.school,no,yes,yes,telephone,jun,mon,523,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
34,management,married,university.degree,no,no,no,telephone,may,thu,187,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
41,blue-collar,married,high.school,unknown,no,yes,telephone,jun,fri,320,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
46,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,549,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
42,admin.,married,university.degree,unknown,no,no,telephone,may,wed,96,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
55,technician,married,professional.course,no,no,no,cellular,aug,wed,976,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
52,services,married,basic.4y,no,yes,no,cellular,aug,tue,483,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
31,technician,married,university.degree,no,no,no,telephone,may,mon,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
38,blue-collar,divorced,high.school,no,yes,yes,cellular,nov,wed,291,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
27,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,224,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
37,self-employed,single,university.degree,unknown,yes,no,telephone,may,thu,512,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
32,admin.,single,high.school,no,no,no,telephone,may,wed,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
53,admin.,married,university.degree,unknown,yes,no,telephone,nov,fri,366,8,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
52,services,married,basic.4y,no,yes,no,cellular,jul,fri,264,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
29,blue-collar,single,professional.course,no,no,yes,cellular,mar,tue,207,2,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,1
50,admin.,married,university.degree,no,no,no,cellular,nov,mon,58,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
44,management,divorced,university.degree,no,yes,yes,telephone,jun,thu,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
41,admin.,married,university.degree,no,yes,yes,telephone,nov,wed,385,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
35,admin.,married,university.degree,no,no,no,cellular,jul,wed,695,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
40,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,162,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,self-employed,single,university.degree,no,no,no,telephone,may,thu,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
49,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,195,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37,unemployed,married,professional.course,no,no,no,cellular,nov,wed,144,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
46,self-employed,divorced,basic.9y,no,yes,yes,cellular,apr,thu,168,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
28,management,single,university.degree,no,yes,no,cellular,sep,tue,76,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0
36,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,466,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
32,technician,single,professional.course,no,yes,yes,cellular,aug,wed,952,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1
29,technician,married,university.degree,no,no,no,cellular,jun,wed,150,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
35,self-employed,married,basic.9y,no,no,no,telephone,aug,fri,16,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
52,technician,married,professional.course,unknown,no,no,telephone,jul,tue,304,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
49,management,married,university.degree,no,yes,no,telephone,jun,mon,153,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
28,technician,divorced,professional.course,no,yes,no,cellular,may,tue,406,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
35,admin.,married,university.degree,no,no,yes,cellular,apr,fri,262,3,999,1,failure,-1.8,93.749,-34.6,0.663,5008.7,1
23,services,single,basic.9y,no,yes,no,cellular,may,thu,64,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
27,technician,single,professional.course,no,yes,no,cellular,may,wed,38,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
55,management,married,university.degree,no,no,no,cellular,aug,fri,72,1,999,1,failure,-2.9,92.201,-31.4,0.849,5076.2,0
36,technician,married,professional.course,no,yes,no,cellular,may,mon,16,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
45,admin.,divorced,high.school,unknown,yes,no,cellular,apr,mon,47,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
58,admin.,married,university.degree,unknown,no,no,cellular,nov,fri,110,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
52,technician,married,professional.course,no,yes,no,telephone,jul,thu,293,20,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,225,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
65,retired,married,professional.course,no,yes,no,cellular,aug,tue,261,1,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,1
42,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,1059,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
26,admin.,single,university.degree,no,yes,no,cellular,jun,wed,213,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
35,admin.,married,university.degree,no,yes,no,cellular,apr,thu,330,1,10,1,success,-1.8,93.749,-34.6,0.644,5008.7,1
56,housemaid,married,basic.9y,no,no,no,cellular,nov,thu,86,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
54,admin.,married,high.school,no,yes,no,cellular,apr,mon,158,2,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1
45,retired,married,basic.4y,no,no,no,cellular,jul,wed,390,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,technician,married,high.school,no,yes,no,telephone,jun,fri,293,5,999,1,failure,-2.9,92.963,-40.8,1.224,5076.2,1
36,admin.,single,university.degree,no,no,no,telephone,may,tue,168,5,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
39,admin.,single,high.school,no,yes,yes,cellular,apr,mon,55,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,1019,11,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1
38,management,married,university.degree,no,no,no,cellular,nov,mon,221,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
26,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
51,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,956,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
60,admin.,married,high.school,unknown,no,no,cellular,jul,tue,201,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,admin.,single,university.degree,no,no,no,cellular,apr,thu,271,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1
66,management,married,university.degree,no,no,no,cellular,may,mon,98,4,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,0
58,technician,divorced,professional.course,unknown,no,no,cellular,aug,wed,36,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,entrepreneur,married,basic.9y,no,no,no,cellular,nov,thu,166,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
28,admin.,single,university.degree,no,no,no,cellular,oct,mon,225,1,3,3,success,-1.1,94.601,-49.5,1.032,4963.6,1
28,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,349,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
61,retired,married,high.school,no,no,no,telephone,oct,tue,515,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0
41,housemaid,married,basic.4y,unknown,no,no,cellular,aug,thu,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
51,housemaid,married,unknown,no,yes,yes,cellular,aug,fri,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1
32,admin.,married,high.school,no,yes,yes,cellular,jul,thu,23,22,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
31,admin.,divorced,university.degree,no,no,no,cellular,may,mon,200,1,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0
36,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,fri,31,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
30,services,married,high.school,no,yes,no,cellular,nov,tue,493,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
